ImagePath,PredPSPI,PredAU4,PredAU6,PredAU7,PredAU10,PredAU12,PredAU20,PredAU25,PredAU26,PredAU43,ActualPSPI,ActualAU4,ActualAU6,ActualAU7,ActualAU9,ActualAU10,ActualAU12,ActualAU20,ActualAU25,ActualAU26,ActualAU43
10a_10.0.png,0.15766847133636475,-0.07195780426263809,0.14204660058021545,-0.15556587278842926,0.08142030239105225,-0.009488966315984726,-0.10246118903160095,-0.011256653815507889,0.47841155529022217,-0.004947562702000141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10a_10.10.png,0.6765966415405273,-0.054371342062950134,0.4986158013343811,-0.3249184787273407,0.1631377637386322,0.27832120656967163,0.030563445761799812,0.19937217235565186,0.5119361877441406,0.07758581638336182,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
10a_10.2.png,0.15529358386993408,-0.07371281832456589,0.17015984654426575,-0.1748165339231491,0.07772462069988251,0.0037079956382513046,-0.10808374732732773,-0.021834950894117355,0.49978476762771606,-0.002301572822034359,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10a_10.4.png,0.15628787875175476,-0.07943645119667053,0.18882164359092712,-0.20089754462242126,0.08110223710536957,-0.009188288822770119,-0.10059909522533417,-0.02321641892194748,0.46653252840042114,0.006107068620622158,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10a_10.6.png,0.23112452030181885,-0.08097605407238007,0.24991023540496826,-0.247015118598938,0.10285314172506332,0.030257152393460274,-0.0722554475069046,0.010737506672739983,0.4407810568809509,0.02868705615401268,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
10a_10.8.png,0.44615644216537476,-0.06716354191303253,0.36984357237815857,-0.29289963841438293,0.14059166610240936,0.14125186204910278,-0.00976082868874073,0.12053504586219788,0.4732799828052521,0.05210726708173752,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
10aw_10.0.png,-0.09501072764396667,-0.02175717055797577,-0.018775854259729385,-0.10076449811458588,-0.004656165838241577,-0.025121672078967094,-0.042756229639053345,-0.036208249628543854,0.31068155169487,-0.008262130431830883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10aw_10.10.png,0.07666733860969543,-0.005104676820337772,0.13049988448619843,-0.23675626516342163,-0.009486563503742218,0.010415520519018173,0.007772278040647507,0.12248887121677399,0.5451622009277344,-0.018245741724967957,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
10aw_10.2.png,-0.1538277566432953,-0.030139122158288956,-0.018397923558950424,-0.13055455684661865,-0.011888351291418076,-0.01993098296225071,-0.05117584019899368,-0.04376760870218277,0.32870668172836304,-0.011831987649202347,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10aw_10.4.png,-0.15839126706123352,-0.029850393533706665,-0.004012174904346466,-0.15215636789798737,-0.02240031026303768,-0.017212312668561935,-0.0433272048830986,-0.018651355057954788,0.325379341840744,-0.009184177033603191,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
