ImagePath,PredPSPI,PredAU4,PredAU6,PredAU7,PredAU10,PredAU12,PredAU20,PredAU25,PredAU26,PredAU43,ActualPSPI,ActualAU4,ActualAU6,ActualAU7,ActualAU9,ActualAU10,ActualAU12,ActualAU20,ActualAU25,ActualAU26,ActualAU43
10a_10.0.png,-0.8997864723205566,0.30044907331466675,-0.8781706690788269,-2.2419192790985107,0.40368109941482544,0.31306707859039307,-1.1755691766738892,-1.2371286153793335,3.980550527572632,0.05402086675167084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10a_10.10.png,-0.36754652857780457,0.3867511451244354,0.22236478328704834,-3.169288396835327,0.34416425228118896,1.170356035232544,-0.9805870652198792,-0.5356473326683044,3.7841415405273438,0.21096521615982056,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
10a_10.2.png,-1.1446481943130493,0.2519935071468353,-0.837627112865448,-2.486976385116577,0.439577579498291,0.28368327021598816,-1.185296654701233,-1.3086735010147095,3.9909722805023193,-0.05505701154470444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10a_10.4.png,-1.15201735496521,0.2833869159221649,-0.6245846748352051,-2.7434542179107666,0.4298611879348755,0.3020314872264862,-1.1696057319641113,-1.288419485092163,3.9869942665100098,-0.07303731143474579,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10a_10.6.png,-1.1511037349700928,0.26363131403923035,-0.43260490894317627,-2.954484462738037,0.40349864959716797,0.33456605672836304,-1.1465619802474976,-1.1392501592636108,3.6454203128814697,0.0076358625665307045,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
10a_10.8.png,-1.055857539176941,0.246124267578125,-0.14761361479759216,-3.0884387493133545,0.3559653162956238,0.5661529302597046,-1.0800471305847168,-0.8896850943565369,3.5528697967529297,0.04434084892272949,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
10aw_10.0.png,-1.015912652015686,0.7199106216430664,-0.9854179620742798,-1.9000853300094604,-0.06029001623392105,0.023982590064406395,-1.295363187789917,-1.692571759223938,4.670699596405029,-0.6521636843681335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10aw_10.10.png,-0.7214874029159546,0.17855757474899292,0.15618395805358887,-3.2438013553619385,-0.15914636850357056,1.3723946809768677,-1.1294764280319214,-1.2148730754852295,5.0968427658081055,-0.3565555512905121,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
10aw_10.2.png,-1.2170919179916382,0.4698981046676636,-0.8042466640472412,-2.103158950805664,-0.07049518823623657,0.1697346568107605,-1.3773252964019775,-1.8443019390106201,4.640534400939941,-0.652593731880188,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10aw_10.4.png,-1.3065301179885864,0.24387389421463013,-0.5895769596099854,-2.32936954498291,-0.07445941865444183,0.3786696195602417,-1.4101229906082153,-1.9456475973129272,4.749905109405518,-0.6279473304748535,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
