ImagePath,PredPSPI,PredAU4,PredAU6,PredAU7,PredAU10,PredAU12,PredAU20,PredAU25,PredAU26,PredAU43,ActualPSPI,ActualAU4,ActualAU6,ActualAU7,ActualAU9,ActualAU10,ActualAU12,ActualAU20,ActualAU25,ActualAU26,ActualAU43
10a_10.0.png,0.2511385679244995,0.0925857275724411,0.06762757152318954,-0.15421444177627563,0.1070859283208847,0.15743738412857056,-0.07190921902656555,-0.06048902869224548,0.5524104237556458,0.05429643392562866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10a_10.10.png,0.3127422332763672,0.10212942212820053,0.20906277000904083,-0.2647774815559387,0.0977620854973793,0.27316373586654663,-0.04545135423541069,0.030403733253479004,0.5361541509628296,0.0743938460946083,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
10a_10.2.png,0.22071456909179688,0.0845630019903183,0.07348620891571045,-0.1835227906703949,0.11019071936607361,0.1543758064508438,-0.07112549245357513,-0.06702327728271484,0.5555658936500549,0.04022147133946419,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10a_10.4.png,0.21790292859077454,0.0868859514594078,0.10031197220087051,-0.21458199620246887,0.11075636744499207,0.15650324523448944,-0.069862961769104,-0.06497804075479507,0.5558360815048218,0.039270371198654175,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10a_10.6.png,0.21556425094604492,0.08612290024757385,0.12293633818626404,-0.23949885368347168,0.10561179369688034,0.16498340666294098,-0.06587421894073486,-0.04680762067437172,0.5192404985427856,0.04887177795171738,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
10a_10.8.png,0.2245481312274933,0.08503405749797821,0.15976059436798096,-0.25431814789772034,0.09869168698787689,0.1952398121356964,-0.05726773291826248,-0.014394344761967659,0.5080479979515076,0.05246458947658539,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
10aw_10.0.png,0.2819010019302368,0.14555418491363525,0.06873337924480438,-0.10273080319166183,0.0428946278989315,0.13780930638313293,-0.09092746675014496,-0.11694425344467163,0.6694799661636353,-0.02849358692765236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10aw_10.10.png,0.3085869252681732,0.07564447820186615,0.21264569461345673,-0.27883684635162354,0.029326923191547394,0.31466734409332275,-0.06807231903076172,-0.053499285131692886,0.7041407227516174,0.012265169061720371,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
10aw_10.2.png,0.2586894631385803,0.11368921399116516,0.09288441389799118,-0.12910158932209015,0.04325801879167557,0.15727856755256653,-0.1017528623342514,-0.1364743858575821,0.6609582304954529,-0.029142439365386963,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10aw_10.4.png,0.24440060555934906,0.08518815785646439,0.11962543427944183,-0.15745563805103302,0.04337040334939957,0.18545058369636536,-0.10573706030845642,-0.15061825513839722,0.6703035831451416,-0.024912621825933456,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10aw_10.6.png,0.2348056435585022,0.07404422760009766,0.14815697073936462,-0.20555974543094635,0.04288870841264725,0.21604984998703003,-0.09445926547050476,-0.13449333608150482,0.6598406434059143,-0.014649978838860989,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
10aw_10.8.png,0.22806450724601746,0.07131920009851456,0.16252020001411438,-0.23878620564937592,0.03434743732213974,0.24151764810085297,-0.07829828560352325,-0.09523721039295197,0.6661839485168457,-0.0066564977169036865,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
10e_10.0.png,0.27708280086517334,0.35269004106521606,-0.09175661951303482,0.13371890783309937,-0.022569000720977783,0.038912370800971985,0.020994944497942924,0.04182372987270355,0.03712436184287071,-0.03190150856971741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10e_10.10.png,-0.046705394983291626,0.22713281214237213,-0.08512720465660095,-0.03329632803797722,-0.04671294242143631,0.07496630400419235,0.054173871874809265,0.01325385645031929,0.0482085645198822,0.016904911026358604,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
10e_10.2.png,0.17135581374168396,0.31582140922546387,-0.08965201675891876,0.08542510867118835,-0.021364102140069008,0.030062850564718246,0.014320285990834236,0.012045502662658691,0.04034467041492462,-0.032387640327215195,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10e_10.4.png,0.08798462152481079,0.28617268800735474,-0.09449053555727005,0.04940249025821686,-0.022159768268465996,0.02420220524072647,0.013263910077512264,-0.012762192636728287,0.03952864930033684,-0.02800692245364189,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10e_10.6.png,0.02418142557144165,0.26546400785446167,-0.09168170392513275,0.016247909516096115,-0.026468923315405846,0.033734068274497986,0.01839633658528328,-0.021897461265325546,0.04932338371872902,-0.014381008222699165,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
