ImagePath,PredPSPI,PredAU4,PredAU6,PredAU7,PredAU10,PredAU12,PredAU20,PredAU25,PredAU26,PredAU43,ActualPSPI,ActualAU4,ActualAU6,ActualAU7,ActualAU9,ActualAU10,ActualAU12,ActualAU20,ActualAU25,ActualAU26,ActualAU43
10a_10.0.png,0.33517757058143616,0.061077866703271866,0.07860353589057922,-0.10235050320625305,0.08019690215587616,0.09396398067474365,-0.07994590699672699,-0.09389834105968475,0.4354742169380188,0.05009864270687103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10a_10.10.png,0.37774115800857544,0.08191586285829544,0.18429957330226898,-0.2719087302684784,0.08501634746789932,0.2369527369737625,-0.02164013683795929,0.03516716882586479,0.3937612473964691,0.10267309844493866,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
10a_10.2.png,0.2658480405807495,0.052182383835315704,0.06513558328151703,-0.1441945731639862,0.08805149793624878,0.08606913685798645,-0.08096452802419662,-0.10006837546825409,0.4287911653518677,0.03987684100866318,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10a_10.4.png,0.22980639338493347,0.05200710520148277,0.07691054046154022,-0.1906816065311432,0.09056556969881058,0.09120050817728043,-0.08281983435153961,-0.09884858131408691,0.42150598764419556,0.037337638437747955,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10a_10.6.png,0.22684219479560852,0.05112776905298233,0.0987674668431282,-0.23403747379779816,0.08978278189897537,0.09369654953479767,-0.07073810696601868,-0.07564686238765717,0.38772672414779663,0.04471142590045929,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
10a_10.8.png,0.271213173866272,0.062394849956035614,0.13539251685142517,-0.25439488887786865,0.08443266153335571,0.1569238305091858,-0.0469430536031723,-0.026633385568857193,0.37237298488616943,0.06666432321071625,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
10aw_10.0.png,0.39793357253074646,0.21726179122924805,0.09052120894193649,0.012814383953809738,0.007902411743998528,0.17292717099189758,-0.05915049463510513,-0.07000529766082764,0.44926199316978455,0.01101548783481121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10aw_10.10.png,0.28084468841552734,0.09427004307508469,0.17900718748569489,-0.18917562067508698,-0.02562679350376129,0.2846917510032654,-0.031015556305646896,-0.002947114408016205,0.4275885224342346,0.038798924535512924,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
10aw_10.2.png,0.33793747425079346,0.17416468262672424,0.10053610801696777,-0.016743335872888565,0.003745611757040024,0.17632053792476654,-0.06422191113233566,-0.0896414965391159,0.43718135356903076,0.006219223141670227,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10aw_10.4.png,0.29055070877075195,0.13177773356437683,0.11217567324638367,-0.0501728430390358,-0.0037057138979434967,0.1872442662715912,-0.06777852773666382,-0.0983605682849884,0.43100929260253906,0.00986440572887659,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
